"","GSM8093099_E2477-1_PrimeView_.CEL","GSM8093100_E2477-2_PrimeView_.CEL","GSM8093101_E2477-3_PrimeView_.CEL","GSM8093102_E2478-1_PrimeView_.CEL","GSM8093103_E2478-2_PrimeView_.CEL","GSM8093104_E2478-3_PrimeView_.CEL"
"RICTOR",7.17275385049544,7.17395964192162,7.32461700302714,7.54379316402257,7.55640683070635,7.82137286450425
"ZEB1",7.64726329517408,7.63492873410396,7.3840896022833,8.50813807295221,8.52041205203139,8.730844968862
"COLCA1",3.85715535344797,3.88437710494953,4.05549347544916,3.76977094473235,3.73162149845249,3.89811869235641
"HMGXB4",9.59860655938653,9.55855336193918,9.52573863990558,8.90739310323104,8.9731301701277,8.99595294692407
"BNC2",5.86699409075954,5.85070903036643,5.91487263024226,5.33617823344703,5.68728963756438,5.59536233318232
"ANKRD13C",6.2771033950516,6.51755535081671,6.49617690994496,7.17380411418593,7.28285674435855,7.0642876107933
"CDCA7",10.6430462888838,10.5622081822684,10.6742163099953,8.86007247067365,8.92789227883382,9.02757836445706
"ANGPTL1",3.06924551766534,3.14889303405254,3.0301738754919,3.10984851070895,2.81760544736387,3.25095208726119
"COG8 /// PDF",10.182125521722,10.1881655694218,10.1973769203184,9.52208982505521,9.59584601084249,9.56132697876697
"RAB3IP",5.67637011323568,5.87739276266007,5.84126384372899,5.52579700358818,5.29392231124815,5.52675524036388
"HS3ST3A1 /// HS3ST3B1",5.23270240009055,5.20225347532029,5.19250942127017,5.10936421967697,5.0789152949067,5.22377187034983
"ARRDC4",5.56941515808924,5.74744877315954,5.44876677059082,9.41081443615019,9.43993121940137,9.41500860418577
"TEX36",3.54344304080795,3.55119902973415,3.47585967148392,3.54690433086139,3.28433863275369,3.72605553913278
"ANKRD13C",6.37734625640892,6.59209948077105,6.38440817049542,6.69511567903031,6.78403408582641,6.6704508977381
"BACE2",5.08455629971147,4.90605239890653,5.01261829545781,4.63840636474502,4.5651128438936,4.5371762331902
"MPZ",3.96793115385365,3.48690699043586,3.6551377703894,3.7339951713592,3.66144801420729,3.56668680615853
"SPATA16",3.7237510495025,3.82465090135633,3.94064289458331,3.79112169513958,3.75630932047746,3.71411490973067
"SHROOM3",7.34235125159354,7.48096167961534,7.25316349984232,6.79495166207644,6.59535597917931,6.69735521758169
"SPG20",6.98893091096907,7.1517230616172,7.01658384521984,7.08898339943241,7.2226411080089,7.12100153799946
"AGPS",8.07090001787973,8.13167076428289,8.02458907007708,7.38672065096696,7.59513840176701,7.45174119595818
"BTBD7",7.97270206634449,7.85310609603517,7.89185876222555,7.76528651253298,7.74268971222944,7.79582700150253
"NHLH1",6.75305529835254,6.54358005094061,6.57165823643101,6.57933824602687,6.61372038537785,6.41140553742534
"RAD51D",6.55450335035598,6.79099315179947,6.81576349071641,6.41927677974842,6.1939195133545,6.28333888311782
"C1GALT1C1L",5.36367892795323,5.3923849880615,5.36680131659067,5.02104792710405,5.0458123893044,5.14895917355106
"SMARCAD1",8.66683601137622,8.69125696858287,8.69642595539853,8.88376469281566,8.90687265390073,8.8814136865935
"NANP",5.48039794956711,5.48682070688463,5.6372794778848,5.28168920889841,5.25478799692971,5.77732337743588
"DNM3",5.01992258172227,5.10974887532733,5.07020327896691,6.0604470907616,6.0133889441294,5.98574471706675
"DTL",9.68016232450209,9.68821798100415,9.64954121117588,9.67693645879043,9.77697988736546,9.67261945369045
"TMEM140",5.53703234721217,5.03375984773204,5.32129455251106,5.1061140513684,5.2427649675,4.978104347739
"NMNAT1",6.69244877840477,6.41887574754321,6.69876170624991,7.14140562122922,7.18068608656263,7.18392442947289
"EHF",3.34950826836197,3.30795275432508,3.5516226084872,3.48549520067796,3.86482655592221,3.68370967323654
"ZNF529",3.54477931818929,3.97810982395133,3.59973205162698,3.72771924750617,3.64868409412325,3.52513955713962
"FAM216B",2.79853840600515,2.59941076382684,2.82610989231266,2.7612407329092,2.79853840600515,2.92102401715674
"HOXD13",4.08642788090445,4.27322961475539,4.19252874322428,4.11697777626166,3.93617895036929,4.19212271365642
"RNF13",8.62108900138655,8.87507489824695,8.81708702076098,9.26178751016906,9.17161481979771,9.2078394085657
"SHC4",3.33473383921316,3.25737217003493,3.32349711512357,3.48057102715098,3.35527512189565,3.60947138584641
"ZNF548",6.83111539933776,6.90677527366234,6.69281924184492,7.58167260117667,7.75010695489147,7.8336413824583
"ENPEP",3.29750584978538,3.32388796904478,3.22924288905154,3.28509203587769,3.44408154984735,3.29750584978538
"PLAC4",3.27851046411708,3.41812698797891,3.48496815716997,3.17908693940655,3.33768985033639,3.23326941343606
"AK5",3.85111478981652,3.80213353465412,3.89971753685634,3.42603503830882,3.50165432571127,3.52688079877516
"EIF4E",7.4216382136714,7.50881101284585,7.59187902524237,8.20109211797057,8.15163665513379,8.12495470587162
"SPEN",8.69043226165675,8.6530638401058,8.67697360055209,8.66952822779189,8.73358661184976,8.73461506182556
"SERBP1",8.98536587536863,9.07974511961921,8.99233066795677,8.27755476727351,8.43814965420011,8.35734134111499
"MTDH",8.03648973697706,8.15910187582118,8.08685898393883,7.77009300793639,7.72399265757316,7.8134740803786
"PTCD3",6.98348448888762,6.91409491035265,6.82957333657525,6.15263080139467,6.20063445152982,6.12954161618403
"ZNF274",7.00907384231161,7.10580449631474,7.01897285249681,8.68190283410486,8.66320519881948,8.60151560186985
"CDKL2",4.08654616873578,3.98564653938319,4.02453957687678,4.12189526345253,4.28107220934926,3.98117276577005
"PLOD3",10.3013910001759,10.3283737979056,10.289995538054,9.70646595204524,9.78301218788342,9.81815270196708
"GUCY1A3",3.61029288404697,3.33106100740728,3.34168460069477,3.32452342607955,3.37010553075087,3.14666913700047
"SPIRE1",9.51626230480314,9.61972279554621,9.55415385570251,9.61347745547345,9.62257432097302,9.55308837495211
"CREM",6.2407494013832,6.03766743884768,6.03766743884768,6.68695812743424,6.67873042380772,6.86685866821624
"SMC5",9.97431438831965,9.97239885883859,9.93642188347319,9.52194834740327,9.57464147300202,9.52459540111478
"GRIK2",3.61098987347931,3.57567909601679,3.67212774470108,3.62558401888816,3.47059803698808,3.40946016576631
"SOX4",8.26922169739647,8.41114912417759,8.25595498601742,7.7983386979453,7.77585652820151,7.87714444275114
"RELN",4.79622164571571,4.57691751531565,4.6183033511096,5.56275656422651,5.99401187241949,5.63738855198326
"ITPR2",7.35613636806499,7.42882872071084,7.37644740160778,7.4683542364574,7.52114547269055,7.36718858518136
"PCDHB6",3.61909328790045,3.16145319849082,3.26006957885927,3.25844187931374,3.33786701822888,3.28845609756357
"CENPA",10.8659096719014,10.9016344879087,10.9767684790468,9.57022163924752,9.58611838938725,9.63400870963424
"KCNJ16",3.26796972070905,3.39325358765972,3.33247974406195,3.18566245430516,3.31499883702828,3.2200712654344
"GALE",9.01239376523472,9.03816565523579,8.96721020990882,10.0019627636994,9.96849912646536,9.99669116725232
"IFT57",4.73183836670641,5.05042067108037,5.09529320675073,4.17991881488087,4.55085079179004,4.58916087446007
"CNGA1",3.75535048611363,3.81663168866134,3.81975181063341,3.48796443539719,3.70224291439533,3.4904505772068
"SLC25A17",7.53619883620467,7.5220099167865,7.5756922538962,7.10103483737727,7.04799620318867,7.2090832919463
"GPAM",7.70598259153718,7.73214059267334,7.7186872552056,7.16929263366066,7.00678035493243,7.17453356256888
"KCTD15",4.63653148148319,4.6521536762855,4.45017769002127,4.12947670761604,4.2464157223164,4.34184478678544
"TRIM25",9.78250463372241,9.6995151787429,9.75650259912416,9.33513226128498,9.32031643051333,9.36220531140877
"MAFG",8.69500070692979,8.59882302622789,8.7321271769019,9.62757520968162,9.63325007032976,9.63268871667693
"DOCK10",8.70259341254474,8.66818275385592,8.67870083849352,8.21535294185195,8.08026155648242,8.13026326880534
"ZNF449",6.57493021366927,6.68582956945875,6.51733269205097,6.09973518494725,6.40730716490417,6.39182415327484
"CFAP47",3.08179748768309,3.22102979324824,3.23151399889435,3.18684463630775,3.16997344159879,3.00983331874407
"ZRSR2",6.76901082421866,6.75195906647727,6.94780766895813,7.6818005000696,7.82909525205422,7.8786904708203
"ARMCX6",9.4161703603383,9.42791234846416,9.414226719996,9.38500331493391,9.48035690754295,9.48376818608459
"RDH10",5.73103192269281,5.94534664652131,5.97634014522606,5.55458237530154,5.38260267882823,5.33267508791574
"RHAG",3.06868806163271,2.9002650541021,2.92548021509634,3.12011845804447,3.02541691462653,3.03812479170264
"VDR",6.64961888774634,6.77679567542226,6.69383803417611,6.55826744367239,6.42327948887214,6.4001706664204
"EML1",3.22613504094176,3.13008519738487,3.46591259195002,3.96853453127673,3.82676644809724,3.80997870635165
"PREP",8.88913085138371,8.81522991899403,8.65735472205651,8.12539894148976,8.21974342800886,8.1656202607087
"POM121L2",4.93338114336473,4.94079179681731,4.97453378955207,4.93338114336473,4.86857878701212,4.83193190534516
"C9orf91",7.05123712003854,7.05364076036953,7.05680853847871,6.67048597221879,6.68899370522764,6.76556149309167
"ZNF264",7.1679256467171,7.09110153450293,7.04652806950838,7.44797232479695,7.47106174118045,7.63174449804555
"CORIN",3.51501885449903,3.3192635207334,3.32388796904478,3.52208542637998,3.34144370667168,3.5036055440602
"DCT",3.81351543391695,3.84753373162134,3.65501890180022,3.68541647278414,3.69509136635062,3.6618499220753
"RFWD2",9.2843089227896,9.19789312889598,9.14108775856044,8.88183241814935,8.91949798787167,8.92070104003849
"GPR183",3.11395915913514,3.28974909560161,3.12332032236766,2.84587165027965,2.91872237031312,3.08811745441815
"PGM2",8.49942400736563,8.56967377428189,8.53821200502588,8.80107315676006,8.90985442763752,8.75192426730124
"ZFP36L1",11.6223020587683,11.5820324799045,11.6332762478856,11.2178787154479,11.2725226282088,11.2480968315348
"ATP2A2",12.176159897923,12.1838604917854,12.1832276632857,12.0833438520485,12.1088216170827,12.1121729675369
"NUDT4 /// NUDT4P1 /// NUDT4P2",6.98702859456996,7.06746815530477,7.09466917810201,6.77977526419355,6.59337543301463,6.73592302056005
"HERC4",10.7372366962021,10.6996827728859,10.6765398377735,11.2263977117788,11.383711981904,11.1751348066241
"MRAS",4.30435086560128,4.21801729402019,4.14209885653654,4.33616507375385,4.31486848554713,4.63993597783082
"C1GALT1",7.50556564812368,7.36707106672939,7.33983420308456,8.75354376569571,8.82108149819821,8.70705494769287
"METTL21A",7.98725057268148,8.0936411026476,7.94985863075907,7.7717084584052,7.81201171937707,7.70715926849086
"NUDT15",10.3358226006914,10.3200745100486,10.3667475016791,9.41862914087589,9.41992559905041,9.47642176027944
"CDK19",3.62341372513054,3.5981809532907,3.80610549383608,3.74274024741797,3.84247334336339,3.55604014839786
"BCS1L",9.48401113144383,9.45616370760519,9.47051966889482,9.40551666028909,9.52332801625541,9.50074366814564
"IKBIP",8.61439536881447,8.61554049551412,8.57693050913363,7.96358264186857,7.92433226348666,7.86977018334744
"SLF1",7.72195228274593,7.69200252939574,7.77007210640639,7.37427864952361,7.45802225283649,7.35619843358793
"HIST2H2BF",4.49833677843689,4.36456916993033,4.58508152081408,7.73999026729802,7.76803352781109,7.83106971889556
"CDADC1",8.48609236164548,8.53341962968699,8.54330750503672,8.88604237423873,8.86299275272604,8.88159647266223
"NEDD4L",10.2566799109754,10.2537933217493,10.19311361634,12.2003220171297,12.2334555394943,12.2291080616024
"HELLS",10.4002825202551,10.4079040952001,10.4206665798805,9.5034446084729,9.50074651051882,9.45351505922266
"MORC4",8.4886196526049,8.47600322672531,8.41564956698985,8.15716231441192,8.21489596367618,8.11088576582707
"THRB",6.13237420724828,6.1898606083999,6.06073934271293,5.65724540461943,5.38530971873555,5.64291249135182
"SFRP4",3.7206524683389,3.48632543976777,3.50551542213547,3.48856331994075,3.52384942207955,3.4202587630465
"CCDC59",5.79371564150751,5.7079977174664,5.70326716754942,6.13975366288951,6.0594615581498,6.3258026750459
"ELOVL7",8.47107175177981,8.44895094203163,8.4063122736356,8.32696320953505,8.28007873508825,8.25422192359433
"AEBP2",7.12354035859097,6.86843527007508,6.86209427667449,8.32857903688041,8.4226432146761,8.43011926280169
"FLVCR1-AS1",7.46095896167046,7.47377285539754,7.54734315281447,7.00071536538601,6.98794635181281,7.10924808218083
"TNRC6B",9.06295214278904,9.09045655274223,8.99464269438631,8.98404986709392,8.83578786564867,8.95347928223744
"IPO9",7.21435705880851,7.32165655218244,7.19053214991315,6.50685750555499,6.37683350460915,6.40164149603637
"SIX4",9.09440166596264,9.09790362172232,9.1024621209057,9.1844242621218,9.19680746544117,9.15608087617223
"TMEM154",7.62826460748968,7.61831316113752,7.52603204886212,6.37890589474142,6.42577513844938,6.39818408191032
"STYX",8.96333403962719,9.02166700246624,8.92113738926532,8.57558238349279,8.54877368468138,8.56782948173121
"CEP44",2.78770632862981,2.93224496099164,3.06598682570407,3.03659157355604,2.96010648798665,3.24981108799989
"GGT6",4.61857955502055,4.34720362665603,4.73338359948156,4.27322961475539,4.51617863631251,4.42448731839984
"RPL5",13.6598852951068,13.6464145373835,13.6501085651951,13.7089250354735,13.7132202505067,13.6853275808589
"SORCS2",6.47334329809837,6.45647361512175,6.5144955809618,6.12124870863146,6.33771054946624,6.30626678977417
"ERCC4",7.8239416382294,7.76674243765936,7.79752736278433,8.986771128846,8.98559212576702,9.05059136997271
"CYBRD1",7.84825350436956,7.89459371391246,7.92254738918974,6.67610558175312,6.73520744048756,6.81588815798148
"CXorf57",6.12553696639174,6.07054395742774,6.17786583253005,5.52719235408623,5.29290191107972,5.47194447174793
"GAR1",9.70750021443531,9.71452001954064,9.80453156312924,9.88164124859952,9.81379857471337,9.94485493439706
"H3F3B",11.2297420760901,11.245205286332,11.1687714988213,10.7580334287758,10.8171305691979,10.8089890659493
"CSTF2T",8.63221528421169,8.70051945229739,8.73023720251495,8.66517273322262,8.63655937811234,8.68433658853165
"NBEA",4.80126986500787,4.8583494675678,4.57419399479562,5.01810327846335,5.02414756134845,5.10367182485315
"ZRANB1",6.91437911065562,7.13947850502985,7.02527501455175,8.37057683613691,8.33138862082261,8.2156294459159
"AGPAT3",7.20224916314145,7.14809778721725,7.16092983905794,6.75473577294398,6.61211603622814,6.56889184550046
"SERPINE2",9.12214875031621,9.11804366064395,9.1706346529419,8.6388818673403,8.62857473713746,8.71408100213297
"RAD51AP2",2.92735661995743,3.21894495711113,3.16223627044913,3.06776339973485,3.03220043820273,3.11642100472996
"SRSF1",8.67282695516504,8.5629165326353,8.58374885135167,7.83523729214986,7.88026377292373,7.91160435851427
"WNT2",3.65956209549115,3.40840773304674,3.52735296167638,3.45022693637284,3.60947138584641,3.57187246063541
"THSD4",8.35515506242884,8.41975273678706,8.27933799855427,7.92166931750597,7.90022004509623,7.86184105298533
"PANK3",6.57217081595222,6.6766089379238,6.53201689574622,6.44735401133665,6.51231290088971,6.50087664686063
"GNPNAT1",8.10683805265112,8.23265074682507,8.03401978894992,7.89137964490212,7.94565385690017,8.01426660146984
"KCNC2",3.79059486130222,3.91295475924212,3.89981080380077,4.21937783550881,3.97655981501875,4.01519879082196
"RSBN1",8.07595424767963,8.09942165528711,7.99093310373891,8.47435893665462,8.63009581868999,8.55347855276794
"VWA8",7.84750469864368,7.88679861615351,7.89914636063473,8.01620967508308,8.13732489854254,8.04986247854797
"CSF2RB",3.53017125030449,3.74152692415469,3.67531160884025,5.84438707652072,5.75824415867941,5.80507544849916
"KCNJ10",3.43723844218783,3.47718455298429,3.44615899234827,3.37650415414203,3.33500168754361,3.18787543185881
"HDLBP",8.88180906456949,8.84436533861658,8.7723545479889,7.1927725933594,7.14461598200773,7.17885064741863
"TRIM10",4.45021142018863,4.37569705242264,4.34444352454925,4.39396310273039,4.21399141939885,4.13901580175055
"MPPED2",3.10206992020102,2.99058009645279,2.95794688938037,3.28574264332728,3.10299565089552,3.3502679697557
"ZNF507",7.49485848863528,7.47075518587734,7.30569269569242,8.25213841577761,8.40921879399303,8.28440975655307
"FAM19A5",3.55804873248159,3.31294016527119,3.42721544231655,3.58600425366091,3.57540157002419,3.38191423808225
"FRMD4B",3.07507648686447,2.909704888053,3.25432101528443,3.28727395639499,3.13467499333294,3.24419877292472
"H2AFV",10.7526826836926,10.7988344703577,10.7676620601355,9.36731014096764,9.30252950937038,9.19862685828719
"TRMT10B",7.59750267966331,7.53826342164238,7.61515993113842,8.29769919145716,8.35310804999907,8.37967649360768
"SOX11",3.18331757632194,3.33610541527962,3.1097984819295,3.30425664794636,3.31927308213361,3.32906388958535
"LIF",11.6768446836649,11.5800305763237,11.6077705037857,12.2207973702421,12.2067397399181,12.2026083440102
"MMAB",5.16157161968873,5.45445035243457,5.20887341011334,5.06156374269951,5.3020254864311,4.99829848760415
"FAM134A",9.43201414174579,9.43460218510083,9.4552116479703,9.13900241507419,9.06802260639027,9.10773076538816
"MXRA7",11.8011058050863,11.8476294573654,11.7982999484845,11.5566517020951,11.5597552055319,11.6206787743884
"KMT2A",8.18729537119807,8.22939820864828,8.12222965324446,8.05960256088089,8.11532739318024,8.14695987088331
"ERBB2IP",4.24093753886444,4.32672859011557,4.56624688449348,4.0154093273951,4.34376704150658,4.53471967752401
"GSTA4",6.0531210151078,5.8793079689996,5.84998195112973,5.94128711854007,5.70860700476375,5.41299133530534
"UBA2",10.9439214428984,10.9532032758163,10.9634636057326,10.9018571989334,10.9093788047679,10.7519601243874
"ASS1",6.34675482917508,6.60167832479905,6.48488260822968,5.50950032883622,5.39488947477607,5.91274614080642
"ULK2",4.25199054507407,4.38576843406857,4.31029897279849,3.700473328269,3.9558062538013,3.94197537429156
"SPTBN1",9.50472388114719,9.5127590229283,9.50720850608566,11.4823433951695,11.5476308515944,11.57898581528
"FGL2",3.81840645060461,3.58835635131076,3.74079394439528,3.45472443094163,3.57124938990009,3.46628611147219
"FOXO4",3.6814407466576,3.5122499086553,3.42794095454811,3.45062780132245,3.39511230346952,3.38591295570225
"CXorf51A /// CXorf51B",3.47585883034354,3.59565811696899,3.58864246785632,3.50534937755461,3.60710460449854,3.56108569148534
"PDCD5",11.6227561358519,11.645502131995,11.5491267626659,11.321402883488,11.3771812945491,11.2321940274012
"CASZ1",6.44081615186826,6.29639520225929,6.42082873103801,6.33940556270045,6.22678497449925,6.50491541184242
"CREBBP",7.55432798229515,7.62928188257361,7.56766993972068,8.33775525566582,8.29939631133873,8.44761651949738
"ASPN",2.97859487554579,3.03897420264501,3.01096907625002,2.91266231761527,2.94868603217385,2.8935919901813
"AMY1A /// AMY1B /// AMY1C",3.35482899939417,3.79120831234824,3.80275455065638,4.12947670761604,3.90812425775799,4.03908085588817
"MKL2",9.09299633198954,9.10074856860296,9.12237278871769,8.13884428905289,8.22452730042271,8.15685721959193
"HSPH1",11.5518795476738,11.5080234864093,11.5248909582095,11.4370001474722,11.4096481070817,11.4045710952073
"FARSB",10.252214549762,10.3310929566197,10.3256201740853,10.5680235943262,10.5639978609657,10.5929255994421
"BLCAP",10.661025484832,10.6627740820638,10.655618249007,9.59018551316231,9.56472353914028,9.58924934915682
"NF1",8.22789802185349,8.05894263592696,8.14880830271267,8.30284806188426,8.33591773622921,8.3363419230335
"ZNF883",7.93047443023039,7.94919859734052,7.85058877949708,6.57824821039323,6.6634406132261,6.62165364125388
"ZNF639",8.92810136156027,8.94871406557705,8.91877395253111,8.94320914709535,9.00253770428969,8.78658956393539
"EIF4EBP2",8.64687458835897,8.44438991953073,8.49099300178205,6.6310864574661,6.61890583626432,6.67444098914568
"MICU1",9.83369313854743,9.8371593681372,9.82632793960683,10.1122407971479,10.1113704909012,10.1591271527783
"C2CD5",10.5481538369127,10.5202778212984,10.4719850228892,10.9189517451945,10.910892433758,10.8904812289704
"KCTD10",10.152646664912,10.0282499484878,10.0264492631717,10.3006889787889,10.2913074498948,10.2853468551522
"FBXW11",8.46523233780649,8.56364044474871,8.4954514911497,7.99690903451635,8.15022866089853,8.11051216920973
"SNRPC",11.6376020972345,11.6919846632702,11.6509238324168,11.4975295331659,11.5022399996393,11.5321827849772
"SH3GL3",5.18663678608183,5.14395159285793,5.33767093322668,5.02857425079725,5.13596861608369,5.27497314105435
"KANK1",8.64921378799381,8.5780567165583,8.64608622562889,7.60211922817072,7.7190817266622,7.65925921584603
"ADGRL4",3.25917115928513,3.14486986237236,3.28030181213171,3.37074203983812,3.14187895357446,3.20064845897837
"BLOC1S5 /// EEF1E1-BLOC1S5",8.35931032345378,8.48252593808835,8.29284953938515,7.97667007059485,8.05860595947176,8.02290990919761
"RRAGA",11.0625157384781,11.0753061289556,11.1093332940496,11.0384328853642,11.0997537398093,11.1359068357993
"UBQLN2",10.2279836389354,10.1607456085205,10.1908927340759,10.1248361429072,10.1720484072218,10.1179053769696
"PKIG",8.96296629616679,8.99830843704492,8.97096010892864,9.2660346188256,9.33042191501653,9.2524171486234
"EPM2AIP1 /// TRANK1",9.82842092132545,9.85963517036577,9.83382529551214,9.67790602299573,9.7485727974376,9.60791578173064
"TBCA",11.8512816172668,11.8857924808724,11.9353126332992,11.896659271579,11.778620900352,11.7610420974899
"DLX4",5.01045772127496,5.02366190678267,4.94357759973629,5.05764115157351,4.99725353576725,5.01045772127496
"CDKN2C",8.75155038848076,8.96833227038928,8.94967912651159,8.27591984320554,8.40827470582617,8.23591431008749
"ZNF358",5.1711414539413,5.1735914360683,5.09376472218173,4.96623645413784,5.01667856140267,5.07926028964408
"MATR3",12.2249344757311,12.250876359908,12.2328562210135,12.2748034267546,12.3465902602505,12.3046081717603
"RHOBTB3",8.93113211286875,8.94198637986476,8.98952458960786,8.34871627697275,8.4590211793345,8.36641987921651
"TEAD2",6.26388900740224,6.43511596311144,6.36828583969058,5.07333095831898,5.67412549533502,5.26913294604237
"FAM230A /// FAM230B /// LOC100996415 /// LOC105369215 /// LOC105372856 /// LOC105372867 /// LOC105372941 /// LOC105379519 /// LOC105379550 /// LOC729461",3.01891067448376,3.27788334581967,3.03782377319904,3.09499525155991,3.60947138584641,3.26411547823135
"YWHAZ",13.0406703476696,13.1261229085168,13.1052419223023,13.1264498659933,13.082773175635,13.0742343330631
"ARL17A /// ARL17B /// LOC100294341 /// LOC100996709",4.30171276359842,4.47944374112731,4.21063265665664,4.01587759440709,3.75827843125667,3.87969913920658
"RHOQ",9.24721980600713,9.25729590952145,9.27491854291218,8.66252660815267,8.66518327909743,8.57034688571347
"STK3",8.96843401031499,8.96817477582837,8.84443754860038,8.52010225651469,8.62191294387773,8.47486366952143
"IKZF1",4.83689548614556,4.96094709373041,4.80269309208902,5.00118287387086,4.6387887641879,4.93055052523961
"UCHL1",3.45481568528109,3.50537385636336,3.54812648515562,3.42706407120781,3.12262501964139,3.33605936077309
"SORD",9.56788596052942,9.58761463047735,9.59054568686875,8.69554881644683,8.84535751802694,8.77830313703406
"PDE6B",3.43609710102039,3.54855368976293,3.49444918467257,3.36917881456064,3.47924461143848,3.50440152110918
"RABL2A /// RABL2B",6.26167178578238,6.06946545538938,6.09083520589542,6.2226716481814,6.09511893739779,6.0970316484735
"RHOQ",8.56183175506451,8.6081925303441,8.64305676759415,7.8865177589422,7.85817181847101,7.84100094671495
"GNPAT",9.75174283494119,9.71997582104951,9.74391228436759,9.02442404627181,9.07766645005289,8.94063461520942
"ZNF423",3.03679785037335,3.08433435651118,2.99938902354058,3.04409857637073,3.12395520549642,3.13796171955094
"NOP56",11.2147144124069,11.2036490046492,11.1863623275717,11.7840017318452,11.8357497170866,11.7937259758522
"UCHL1",3.50878732403908,3.47949919334785,3.55162736607324,3.32238461347643,3.12262501964139,3.31018469775758
"ASCC1",9.59870329971447,9.55876792702153,9.55650552681653,9.43474520203661,9.47185837309977,9.50921471888239
"TMEM261",5.8134144158314,5.73321618592446,5.80398124073708,5.31133742127403,5.70105097005134,5.6117571088208
"JADE2",9.75341529471567,9.75684369436168,9.77284587195112,9.12623047910308,9.13998991445219,9.1652054264361
"DUSP8 /// LOC101927562",4.69956616182073,4.87005781637242,4.71499634282676,5.75256913537701,5.92694383792576,5.50762208856752
"CEACAM8",3.12103713993669,3.03887723821629,3.08845817474137,3.17984976910872,3.18273673209538,3.15712334592882
"CD164",11.8146261107456,11.7970635586822,11.7935829256708,11.5922104715984,11.5440132764058,11.6046373249951
"TMEM18",9.56408263770018,9.63134499311922,9.50686563064281,9.8120271836349,9.84252712532821,9.90778059883528
"OLA1",12.1257124343045,12.1609852295055,12.0907443705138,12.3779237742401,12.3995525313498,12.3989218474862
"CSTF1",5.1808362756311,5.36102155534526,5.07020327896691,5.32799931848763,5.47211990506915,5.1530454132853
"CRIPAK",6.5059971566175,6.52173425775762,6.68403757139002,6.81757128167757,6.93798720666357,6.93535089319763
"PGAM1",13.766806127284,13.7600147677933,13.7972448850835,13.2267329194555,13.2572088858424,13.1931685657346
"TRIM24",7.17253462162572,7.14246900837129,7.12017332753463,6.88720321099627,6.8338711831505,6.89827417219359
"PSME2",11.1654003111919,11.1855792444028,11.199602137368,10.6736589424066,10.7669369589352,10.6805628689887
"RAB28",8.70441698966554,8.76126705760978,8.64871173424364,8.9932387520128,9.04952850514488,9.02991902312931
"C1QTNF7",3.4228199385574,3.39340871566995,3.55047338701091,3.77204466859614,3.53796800979722,3.90580833189586
"HBG1 /// HBG2",3.86225513656862,3.64592690410757,3.92414334092921,4.09948283742813,3.8122473639248,3.9474776553352
"RPL10A",13.0807516645349,13.0899860987762,13.0760933920779,13.1969574218261,13.2658498999729,13.1923004465914
"HBG1 /// HBG2",2.85860071229635,2.90181489879173,2.96450065069847,3.18495461496621,3.0316101731312,3.01386317649753
"FAM25BP /// FAM25C /// FAM25G",5.38294236490617,5.38303325825849,5.51368474200671,6.49073848028101,6.4422964722898,6.46827735083384
"SMC3",9.66498478579484,9.64150127448073,9.64881028043661,9.54358373312121,9.52111815079708,9.47786030132431
"METTL13",8.98523278886198,9.03640017047693,8.95748733256409,10.3297806131421,10.2972435193196,10.4122890459348
"PSMD2",12.4581789548025,12.4667228117451,12.509657321787,12.9690284772808,12.9238756552777,12.972589564541
"MAFA",4.72371636164605,4.6444164219864,4.73555733903227,4.618617015743,4.73739055016525,4.88118394316994
"COMMD5",9.69623478908489,9.72666876370076,9.71559387937507,9.70590224618571,9.72556867321564,9.72381711097156
"PTPDC1",7.75561990024993,7.65507271262298,7.6417891432254,8.3952906141578,8.49379142211829,8.37187289810891
"SGK494",6.29334891388965,6.54422244936067,6.66436062759362,5.72962265987264,5.68105219885314,5.77859513043384
"SIMC1",6.65115559341109,6.67506347821195,6.55039177736155,5.55549389238719,5.70806359912145,5.7306185553705
"PRAMEF1 /// PRAMEF13 /// PRAMEF14 /// PRAMEF2 /// PRAMEF28",5.24082751733872,4.93998085947738,5.31593644386112,5.16590082715575,4.99415993658128,4.98354856690202
"RDH11",10.7820619027153,10.7801508808978,10.7936001752946,10.6402745832889,10.6476550960467,10.4954038104389
"C2orf61",3.61341403791358,3.444300096277,3.95662711290233,3.68417263805836,3.75553975701767,3.71658651393559
"YWHAZ",13.1282600597742,13.2287061949136,13.2044138583712,13.2338308952383,13.1774962259277,13.2088783662524
"SELT",7.38544301729604,7.39445233748527,7.55958088592804,7.87158508375093,7.87668771821194,7.86723421505869
"RP1L1",5.80732837619984,5.8442122860348,5.58540836607165,5.76422851691478,5.82338975986228,5.69789051848693
"ITIH2",3.24724076386243,3.38633904709964,3.13066860393269,3.33428567714512,3.23905799042288,3.35619559560866
"DEFB126",4.01759811183392,3.99968160471032,3.99188707122085,4.27676504136819,4.06766768024911,4.05567543611701
"NDUFA4",3.98881434711682,4.14813725871822,4.05841718150233,4.19057486662242,3.77501168605617,3.96538837882487
"NDUFA4",11.9556627805833,11.973939598119,11.9531078064898,11.9870161768892,12.0211370621566,11.9936954030467
"ATP5E /// ATP5EP2 /// SLMO2-ATP5E",5.98176066095658,5.87782158928638,5.87981748301091,5.66800473533152,5.72497159381412,5.76191741012779
