"X","GSM8093099_E2477.1_PrimeView_.CEL","GSM8093100_E2477.2_PrimeView_.CEL","GSM8093101_E2477.3_PrimeView_.CEL","GSM8093102_E2478.1_PrimeView_.CEL","GSM8093103_E2478.2_PrimeView_.CEL","GSM8093104_E2478.3_PrimeView_.CEL"
"MTRR",7.87489142790287,7.83828186092066,7.74537232905135,8.14432425508075,8.24044709184819,8.12651248585222
"MTSS1",7.41115493732251,7.53014807008611,7.36761763567456,6.72529384834325,6.79962989854919,6.77132473993506
"MTSS1L",4.68632169551088,4.76947005450184,4.91388476004576,4.72629839869127,4.48375043430331,4.83965673670553
"MTTP",3.69552790068026,3.70388790692044,3.70800225127542,3.84720848609503,3.88809085741547,3.97875389797819
"MTURN",5.87577383443303,5.84069407201337,5.87103124079102,5.51852212999907,5.41325531025016,5.53039686086355
"MTUS1",4.46450973498534,4.46731176125113,4.51100051286074,4.08688761027106,3.96527980119498,4.01741734878954
"MTUS2",3.69540973745768,3.74121433334486,3.66748618641402,3.64647486235333,3.60123980784589,3.7022664926938
"MTX1",10.0785317063496,10.0511438191958,10.0446402380303,9.81279693050891,9.81228206949906,9.90258526495434
"MTX2",9.64734799344887,9.65177278038723,9.60015485320073,9.92633185687943,9.87886139564266,9.97811469249613
"MTX3",6.28171288952081,6.31987301697237,6.49221639424452,7.24869934180314,7.15044695994145,7.42265556706745
"MUC1",5.86984932580733,5.79874106604924,5.86596647501574,5.75591010699852,5.76453852508699,5.7410299302238
"MUC12",4.76588917849165,4.82864880202229,4.73908057804263,5.26539209868968,5.20875743642573,5.3380299958136
"MUC13",4.14079110603164,4.20763335960163,4.26264728191155,4.18124051493519,4.18686396453027,4.14018030271895
"MUC15",4.03141859431137,4.06134488029652,4.01978256602616,3.82797385072775,3.94308227151745,3.98313502640605
"MUC16",4.50260828353113,4.47284284018438,4.41518359954548,4.32368224636202,4.41238658749257,4.43957021531995
"MUC17",4.96937976674899,4.64010677506405,4.67164981560321,5.06519690040265,4.9009489761934,4.81605674097908
"MUC2",4.55305861858607,4.93258988260062,4.58940180746696,4.61311266895512,4.96315017395018,4.44515885592358
"MUC20",3.97299144434189,3.88816606123232,3.95334555547572,4.13079602625803,4.21657246115192,4.09554980812425
"MUC21",4.7372510943259,4.69311367136672,4.71833600074533,4.71282433287095,4.72936789788972,4.75149934026904
"MUC4",4.83200827388322,4.76779308726023,4.84966836339317,5.02114033539682,4.85990369052692,4.90243233392756
"MUC5B",4.98704296316946,4.90291071360948,4.95209718728747,4.89635339959968,4.78253719268324,4.84434815717047
"MUC6",4.78471824754111,5.03238564569278,4.81814257996253,5.31695346537786,5.14650170800816,5.08602790373828
"MUC7",3.55765463433523,3.48867186342046,3.3773456020803,3.56067935971302,3.44283696364919,3.5036055440602
"MUCL1",5.68334681232966,5.6805865916854,5.72683809121843,5.72683809121843,5.5238819096937,5.66187126719516
"MUL1",8.11871433251519,8.06407974330046,8.13688266634273,8.91178608893979,8.91798055633295,8.96172352446122
"MUM1",7.25992540297191,7.2082637506418,7.24687489278715,6.45977841385225,6.47934994704162,6.40746657157862
"MUM1L1",3.85566398018784,3.84710109619903,3.71395813365737,4.21115907369366,4.11709239803406,4.13609958133112
"MURC",4.60472812357791,4.62727685382491,4.81551598140418,5.13583346110376,5.07270270843646,5.34079241842855
"MUS81",9.06761032689497,9.0119220884078,8.97618825873328,9.15421528510319,9.12370387240007,9.18480970236378
"MUSK",3.18945214659815,3.0539637332684,3.15369585958112,3.10051197066067,2.99556395384483,3.26987523642792
"MUSTN1",4.42688669186385,4.62537444477553,4.39850722632774,4.46956633180634,4.41405609766791,4.32451548229096
"MUT",7.78605470280315,7.78519488616887,7.80142106625001,7.91610653427647,7.91168934704579,7.85976652299357
"MUTYH",8.14300321489032,8.05668691908059,7.99569929751891,8.0553223728038,8.01238279209987,8.15163599324037
"MVB12A",7.81851237385586,7.8683617371116,7.86422265116713,7.30992029112742,7.36626805335645,7.63495845688227
"MVB12B",5.33498335247509,5.24486912570198,5.22897484914352,5.14091841810717,5.04495133789575,5.01032135757279
"MVD",8.45772669065968,8.42493201043419,8.56484042683786,8.22307884514221,8.04278791603188,8.21493285033865
"MVK",7.57087455430672,7.59777396809349,7.53031110115029,7.97343402164385,7.88326654147646,7.99543318366463
"MVP",9.28660372296313,9.35977132419436,9.30772919425992,8.29876139595104,8.3407172155021,8.31178501526342
"MX1",4.84055490812301,4.77016021700243,4.79186139889198,5.52035609324356,5.571201011421,5.81001871667792
"MX2",3.5116319838671,3.72748585533289,3.82778283979473,3.8603635191638,3.95406159141785,3.93098164102954
"MXD1",5.02946716603562,5.1047495139233,5.06957680700926,6.40829597617748,6.40279612442415,6.3478801324088
"MXD3",6.2212077301188,6.21992722087912,6.25583416143175,5.79571827917527,5.81802770039649,5.67316328551551
"MXD3 /// RAB24",7.85946685289482,7.95952620083179,7.91847356385218,8.5951537348598,8.61351537394241,8.60607999298283
"MXD4",6.65746096976784,6.74304667320391,6.61462552271589,5.78946437967568,5.88843574567328,5.83141873503544
"MXI1",6.25753415376842,6.28099453524483,6.15129401549543,5.57294247384236,5.53014656638842,5.52036542946949
"MXRA5",3.44836516796227,3.52719255039014,3.18394266089267,3.41836660097136,3.44836516796227,3.41836660097136
"MXRA7",9.33730688419883,9.31085855857323,9.30185168151146,8.69787280730428,8.71762464312457,8.74594066026226
"MXRA8",4.36024398158379,4.25320963144327,4.33093890520391,4.35727862642113,4.22646533233029,4.30637468816222
"MYADM",9.1039850726282,9.09593644096235,9.10512253337196,8.13523531914877,8.12287862728512,8.15932470148087
"MYADML2",6.29810385815687,6.47012189987334,6.36116317037567,6.18673407500485,6.24662963155761,6.28237931378843
"MYB",4.15196722935461,4.40541610334765,4.33793849371345,4.21501157639432,4.13837995174989,4.10904057456585
"MYBBP1A",7.82140693677512,7.81951321312996,7.71884434499489,7.57307033775727,7.5566396643467,7.59124745425574
"MYBL1",8.99577928814658,9.096472623137,8.88457106952072,9.52770917787787,9.5854762866491,9.50708024617967
"MYBL2",9.35452555161997,9.36385274310393,9.32617661723332,8.78383472062229,8.77660732363872,8.71717171505079
"MYBPC1",3.47876678341601,3.47614782080941,3.54105281179717,3.4222240414705,3.49916600899615,3.43463898136523
"MYBPC2",3.89446314037913,4.13138856143888,4.00709722385087,4.17590264076166,3.74517208513001,3.89005715668327
"MYBPC3",6.1187292537825,6.12968505271569,6.19520754837601,6.07092296294736,6.15873075001091,5.99008830015294
"MYBPH",6.49642148287713,6.45109618996404,6.3442230271853,6.69252759423593,6.52803117960044,6.3972332605769
"MYBPHL",4.07896472457227,4.10685617662892,4.13549718992127,4.07896472457227,3.9588719959163,4.01276765376844
"MYC",10.4580966297412,10.4643636817429,10.4306454215746,11.0460203755568,11.1352290869823,11.0420704592296
"MYCBP2",9.44531993202394,9.37928771533157,9.38791009765424,9.49498521259539,9.52593291005593,9.4999521724708
"MYCBPAP",5.07215054053838,5.06005176163348,5.08514346302507,5.1137384535346,5.13787036057521,5.24027573315711
"MYCL",4.09435608449154,4.02773228829587,4.11290648439158,4.14347014856262,3.9086251596359,4.07653397416451
"MYCN",4.41488763530185,4.39438374472688,4.41684846410276,4.4122694389452,4.48406913246523,4.45996768881907
"MYCT1",3.77296002967949,3.6378960459352,3.84328472843806,3.67744899636087,3.46324311606421,3.61129969909621
"MYD88",7.58824421989689,7.58812872845296,7.55032440788155,7.06673770008182,7.03426210707481,7.12549384549209
"MYDGF",10.2923222090234,10.2585059634752,10.2720482002652,10.0159577942131,10.0214108888132,10.0891742163876
"MYEF2",4.09443157362371,4.0673673094095,4.13516141888552,6.84578754429122,6.83690019199252,6.87431474059993
"MYEOV",6.54909840235243,6.60685315501159,6.5474521284621,6.74378589142169,6.58720645222295,6.78829063382074
"MYEOV2",8.59677916870428,8.52292503936522,8.46908418019202,8.36450778504279,8.37765488297395,8.31141822816273
"MYF5",3.90305345369,4.21441835499019,4.32521708287156,3.8916888745071,3.79092817634922,4.20705797313733
"MYF6",5.94114892823215,6.02751235821006,6.03130271160409,5.78869345198457,5.53621682692643,5.7385584861565
"MYH1",3.41218216581137,3.48677272979624,3.4863130475117,3.5049626920222,3.48889674808127,3.43912246902835
"MYH10",9.26643597258032,9.3046751311928,9.31023387156853,7.80005216153823,7.86846144047719,7.79526780587811
"MYH11",4.08469307496857,4.15475716846505,4.07714591890088,4.05113595526115,4.04952839148623,4.05111288054077
"MYH13",4.20759910636545,4.27924464023399,4.33123899213441,4.38277159613978,4.26648628606211,4.17893964661842
"MYH14",3.76332101016227,3.81899119406542,3.85809880536388,3.86946739736844,3.88374198824777,3.76734657483841
"MYH15",4.23619448484122,4.37274686323184,4.17991881488087,4.3499560431358,4.39188451476171,4.30483984904229
"MYH2",3.73535089338601,3.74323893899065,3.73210847803262,3.78946555194522,3.74047647478451,3.81898913333911
"MYH3",3.62853559646115,3.57715644279771,3.56530858981458,4.44443423735341,4.41993307243496,4.47818238743881
"MYH4",3.79120831234824,3.74152692415469,3.65924480450953,3.67111216606174,3.94591851502754,3.70025545553459
"MYH6",5.44629032595728,5.53824515987196,5.62341633476876,5.53608039259752,5.45671027075282,5.32648088978385
"MYH6 /// MYH7",3.57328551735183,3.52569166987747,3.49598296333083,3.55712317707934,3.41324696685024,3.52233510357706
"MYH7",4.220988463573,4.12079464309934,4.08712624752553,4.50176669783276,4.35262089643898,4.18129342536619
"MYH7B",4.20962885468598,4.17889081805531,4.3701828680972,4.39164201039064,4.31592478727636,4.4022426687543
"MYH8",3.70134986168653,3.6219145532333,3.71347910324822,3.61290807188109,3.6356545408746,3.62527449330386
"MYH9",9.61184499394926,9.59898616851093,9.58250086579786,9.88437157950102,9.91970474305287,9.98353154112185
"MYL1",3.38197067364031,3.25115635496205,3.3051558280255,3.36300319106807,3.44357802446259,3.28480952896262
"MYL10",5.29270385810183,5.56261464000046,5.65565641898396,5.61055039239298,5.50058448402989,5.21076375973586
"MYL12A",12.690205707877,12.7062857660599,12.6729297820583,12.8716680896429,12.9062976238667,12.8553439438196
"MYL12B",12.6827645678326,12.6788524493702,12.7603100875015,12.8283738546516,12.7447947311887,12.8392581409575
"MYL2",4.9116412577191,5.09397509938154,5.08695945026887,4.88010934843133,5.03478867952999,5.00591341497351
"MYL3",6.68241481185094,6.69399715904555,6.48640906415624,6.65666432026042,6.53799521108546,6.51061279966619
"MYL4",4.39244844971222,4.32312666141724,4.56984324296813,4.68247732643987,4.60476365372527,4.72062705103038
"MYL5",5.57160533197609,5.68074824466871,5.49699697629992,7.29767697224535,7.50887273313831,7.55301068715892
"MYL6",11.2714327189878,11.2901857385886,11.2832118713637,11.3173235984436,11.3478305945178,11.2787034780165
"MYL6B",10.2767250669011,10.2961561312872,10.2427720401895,9.69392040820549,9.68221697401964,9.76814375424911
"MYL7",3.68218391556739,3.63597075434175,3.47579562243305,3.42301366158726,3.43229508683855,3.04941297530259
"MYL9",9.14661621308036,9.13056919580247,9.10081903443372,8.89418696763398,8.92725609234567,8.94498500122794
"MYLIP",5.40989586281286,5.38272915454317,5.52408798230064,5.81352983909134,5.86772739840883,5.77207628110683
"MYLK",4.32814056521044,4.09338571639693,4.3225017413606,5.47791727339053,5.30089377545118,5.49127810776803
"MYLK2",5.49563181496936,5.58676975291241,5.40330457629288,5.41723718178849,5.54027840411326,5.49257739249658
"MYLK3",5.52117457288439,5.50770354655558,5.6297753388381,5.5646948355983,5.42013604266054,5.54096330267754
"MYLK4",4.47628317084374,4.36582605740866,4.61758413862519,4.48485040919623,4.4303242886199,4.53631310020912
"MYLPF",5.59538687667556,5.60880354394532,5.62910809411976,5.85660374084554,5.70558240429442,5.72743297277045
"MYNN",7.17188090917931,7.09233409071038,7.17494509336026,8.55568071334839,8.6124323059795,8.62602641367818
"MYO10",7.3216222672805,7.31449607958855,7.30365680277011,7.40972787027281,7.41127447919729,7.45741716903837
"MYO15A",4.66439768505958,4.57466345817505,4.53000523597445,4.61737282255592,4.63363543814578,4.60023608323847
"MYO16",4.9466445847566,5.10259880917446,5.04573256437647,6.29678741474596,6.46039328195481,6.44721135183537
"MYO18A",4.87200883766761,4.95035291692759,5.07130034074131,4.78560163823744,4.70666092366959,4.56925631044337
"MYO18A /// TIAF1",5.55378548057151,5.45046675477463,5.55253075007007,5.19287184240629,5.19502648164618,5.27970105812267
"MYO18B",4.04596714213919,3.97823376713775,4.03225591431229,4.07369113560212,3.96567286182706,4.07963362263456
"MYO19",8.40585191582334,8.50772328208494,8.42874193003717,7.41270587984925,7.37505498952375,7.4269994911228
"MYO1A",4.5756321454596,4.4795382760598,4.71377368452358,4.58819931125816,4.65636569828239,4.49963897488754
"MYO1B",10.2775686261315,10.3723016398683,10.2532290328161,10.5022821479265,10.5481040880884,10.3509416207699
"MYO1C",9.409071137343,9.43000976970695,9.37267175953289,8.69652090852463,8.75414825565657,8.73041311097121
"MYO1D",5.92577412460004,6.08277115644393,5.92790678295978,6.77785893688386,6.81333017984431,6.71786947053796
"MYO1E",7.38492305729504,7.34885952623238,7.35682108729312,7.89010827482057,7.84288800436677,7.89699189599107
"MYO1F",4.57902673463296,4.52260703604667,4.57560507314476,4.581534917726,4.26173029940532,4.30737367046271
"MYO1G",6.22451796103833,6.14317002361956,6.20295498672046,6.08925954626295,6.16147271404019,6.38235883927261
"MYO1H",3.74556194805975,3.6991242435529,3.74868211504678,3.83781364877683,3.69226090587052,3.84083595204349
"MYO3A",5.43777009664757,5.50463647726106,5.4894205012137,5.579264942902,5.52364350958167,5.64373962579807
"MYO3B",3.79330776960448,3.82808041386526,3.75334335205042,3.75018992668431,3.74713485166772,3.6926361514406
"MYO5A",7.05758614603578,7.14572160293733,7.11029422398431,6.81801537623559,6.7218400815148,6.6866280251535
"MYO5B",5.3512623027637,5.31690455006745,5.39269707459067,6.26494659463912,6.38213392995112,6.22901607439062
"MYO5C",3.74010982787936,3.78010912510056,3.75853816141253,3.93796267696258,3.96919440185068,3.898357654708
"MYO6",8.11171555380294,8.08064842700589,8.05821083955427,8.04058783492882,8.01900472079342,8.00414321761053
"MYO7A",4.93021159419691,4.81501075462883,4.913207628827,5.04564415888628,5.00282274253458,5.0851338643512
"MYO7B",5.49476863083821,5.57326560817028,5.61313373198044,5.86615019467652,5.75237071237555,5.8216737637477
"MYO9A",6.07657669965152,6.08481968947828,6.07337115003741,6.02956375414325,5.90458584591792,6.04214643090351
"MYO9B",6.82858171378177,6.98485757044248,6.97221176881862,5.90447811659526,5.90840192246345,6.09818947373557
"MYOC",3.85326161996525,3.80001729239201,3.76937895632308,3.80501876922934,3.77846031158403,3.96892221848938
"MYOCD",4.6101369232936,4.76949646419969,4.70426572937613,4.63332402256677,4.66142987565025,4.58526411987327
"MYOD1",3.80683402460089,3.812068614435,4.03415994953709,4.00841554743437,3.69425829287387,3.8134155963615
